,OG,conservation_score
48,OG2507_aa_aligned.fasta,0.473653
49,OG1241_aa_aligned.fasta,0.6008610000000001
50,OG1860_aa_aligned.fasta,0.554784
51,OG15037_aa_aligned.fasta,0.630097
52,OG4737_aa_aligned.fasta,0.387289
53,OG6220_aa_aligned.fasta,0.429232
54,OG13669_aa_aligned.fasta,0.5910065
55,OG2090_aa_aligned.fasta,0.545835
56,OG15448_aa_aligned.fasta,0.607105
57,OG6433_aa_aligned.fasta,0.736776
58,OG9198_aa_aligned.fasta,0.732585
59,OG13209_aa_aligned.fasta,0.675971
60,OG7045_aa_aligned.fasta,0.44627
61,OG11098_aa_aligned.fasta,0.689363
62,OG7214_aa_aligned.fasta,0.6949445
63,OG2812_aa_aligned.fasta,0.635134
64,OG13396_aa_aligned.fasta,0.6302745000000001
65,OG7470_aa_aligned.fasta,0.44625
66,OG7661_aa_aligned.fasta,0.39572
67,OG2310_aa_aligned.fasta,0.38691
68,OG16511_aa_aligned.fasta,0.628123
69,OG4269_aa_aligned.fasta,0.53491
70,OG3079_aa_aligned.fasta,0.57731
71,OG10421_aa_aligned.fasta,0.474493
72,OG6973_aa_aligned.fasta,0.3909635
73,OG9478_aa_aligned.fasta,0.712072
74,OG7042_aa_aligned.fasta,0.4527635
75,OG14674_aa_aligned.fasta,0.636788
76,OG14213_aa_aligned.fasta,0.645492
77,OG6853_aa_aligned.fasta,0.4533
78,OG6259_aa_aligned.fasta,0.40375300000000003
79,OG11849_aa_aligned.fasta,0.5337354999999999
80,OG3282_aa_aligned.fasta,0.40200400000000003
81,OG17113_aa_aligned.fasta,0.762068
82,OG1645_aa_aligned.fasta,0.757326
83,OG2818_aa_aligned.fasta,0.518334
84,OG17458_aa_aligned.fasta,0.705438
85,OG4523_aa_aligned.fasta,0.697085
86,OG5730_aa_aligned.fasta,0.551344
87,OG15442_aa_aligned.fasta,0.621037
88,OG3674_aa_aligned.fasta,0.7080575
89,OG14858_aa_aligned.fasta,0.7334715
90,OG2638_aa_aligned.fasta,0.4298535
91,OG10071_aa_aligned.fasta,0.632132
92,OG14890_aa_aligned.fasta,0.667622
93,OG5462_aa_aligned.fasta,0.43229
94,OG16796_aa_aligned.fasta,0.636539
95,OG7625_aa_aligned.fasta,0.448449
96,OG16101_aa_aligned.fasta,0.64285
97,OG7855_aa_aligned.fasta,0.5415665
98,OG5633_aa_aligned.fasta,0.48082
99,OG10984_aa_aligned.fasta,0.614579
100,OG1895_aa_aligned.fasta,0.625035
101,OG9005_aa_aligned.fasta,0.5659615
102,OG12445_aa_aligned.fasta,0.6544954999999999
103,OG6763_aa_aligned.fasta,0.409666
104,OG15465_aa_aligned.fasta,0.7028745000000001
105,OG12735_aa_aligned.fasta,0.5888045
106,OG15330_aa_aligned.fasta,0.627276
107,OG2865_aa_aligned.fasta,0.6964355
108,OG9489_aa_aligned.fasta,0.6504464999999999
109,OG7941_aa_aligned.fasta,0.43414600000000003
110,OG2391_aa_aligned.fasta,0.625617
111,OG2331_aa_aligned.fasta,0.4646915
112,OG4122_aa_aligned.fasta,0.696767
113,OG6285_aa_aligned.fasta,0.6620170000000001
114,OG3176_aa_aligned.fasta,0.5087280000000001
115,OG2467_aa_aligned.fasta,0.3787165
116,OG12154_aa_aligned.fasta,0.579137
117,OG5494_aa_aligned.fasta,0.646761
118,OG3703_aa_aligned.fasta,0.484334
119,OG11984_aa_aligned.fasta,0.6184544999999999
120,OG2342_aa_aligned.fasta,0.558751
121,OG17981_aa_aligned.fasta,0.7020615
122,OG3475_aa_aligned.fasta,0.517408
123,OG9032_aa_aligned.fasta,0.6760755
124,OG4321_aa_aligned.fasta,0.661353
125,OG3184_aa_aligned.fasta,0.7542960000000001
126,OG8567_aa_aligned.fasta,0.636094
127,OG10897_aa_aligned.fasta,0.6988030000000001
128,OG1881_aa_aligned.fasta,0.7579315
129,OG3573_aa_aligned.fasta,0.446057
130,OG9095_aa_aligned.fasta,0.488463
131,OG13656_aa_aligned.fasta,0.561823
132,OG1813_aa_aligned.fasta,0.710283
133,OG15367_aa_aligned.fasta,0.6175765
134,OG3234_aa_aligned.fasta,0.401981
135,OG5652_aa_aligned.fasta,0.535559
136,OG1958_aa_aligned.fasta,0.379284
137,OG4067_aa_aligned.fasta,0.584831
138,OG15054_aa_aligned.fasta,0.594416
139,OG6638_aa_aligned.fasta,0.738913
140,OG7282_aa_aligned.fasta,0.6025065000000001
141,OG15690_aa_aligned.fasta,0.654879
142,OG8334_aa_aligned.fasta,0.6523695
143,OG2637_aa_aligned.fasta,0.7276400000000001
144,OG12645_aa_aligned.fasta,0.6935175
145,OG11768_aa_aligned.fasta,0.6681395
146,OG8248_aa_aligned.fasta,0.43698250000000005
147,OG12594_aa_aligned.fasta,0.6230875
148,OG3777_aa_aligned.fasta,0.395638
149,OG13125_aa_aligned.fasta,0.687783
150,OG4445_aa_aligned.fasta,0.47319500000000003
151,OG2397_aa_aligned.fasta,0.712971
152,OG13823_aa_aligned.fasta,0.5796924999999999
153,OG16218_aa_aligned.fasta,0.63075
154,OG16727_aa_aligned.fasta,0.651576
155,OG4906_aa_aligned.fasta,0.630412
156,OG9502_aa_aligned.fasta,0.5833524999999999
157,OG7985_aa_aligned.fasta,0.508609
158,OG12027_aa_aligned.fasta,0.543739
159,OG10908_aa_aligned.fasta,0.51038
160,OG13488_aa_aligned.fasta,0.673493
161,OG2077_aa_aligned.fasta,0.514542
162,OG15703_aa_aligned.fasta,0.636936
163,OG6930_aa_aligned.fasta,0.488955
164,OG6103_aa_aligned.fasta,0.385978
165,OG17118_aa_aligned.fasta,0.8024625
166,OG4939_aa_aligned.fasta,0.48297650000000003
167,OG14214_aa_aligned.fasta,0.6370629999999999
168,OG3280_aa_aligned.fasta,0.49974
169,OG12690_aa_aligned.fasta,0.655457
170,OG10499_aa_aligned.fasta,0.4862405
171,OG2532_aa_aligned.fasta,0.46073
172,OG17241_aa_aligned.fasta,0.720206
173,OG2665_aa_aligned.fasta,0.6178195
174,OG8737_aa_aligned.fasta,0.51674
175,OG3600_aa_aligned.fasta,0.391292
176,OG11636_aa_aligned.fasta,0.5836455
177,OG6021_aa_aligned.fasta,0.5182804999999999
178,OG2848_aa_aligned.fasta,0.647838
179,OG13917_aa_aligned.fasta,0.537985
180,OG3795_aa_aligned.fasta,0.451832
181,OG7080_aa_aligned.fasta,0.453454
182,OG14949_aa_aligned.fasta,0.5415565
183,OG8813_aa_aligned.fasta,0.5093105
184,OG5791_aa_aligned.fasta,0.514677
185,OG15838_aa_aligned.fasta,0.649975
186,OG2837_aa_aligned.fasta,0.717591
187,OG5628_aa_aligned.fasta,0.525764
188,OG12354_aa_aligned.fasta,0.60478
189,OG15518_aa_aligned.fasta,0.589855
190,OG16831_aa_aligned.fasta,0.6810620000000001
191,OG2145_aa_aligned.fasta,0.556881
192,OG1457_aa_aligned.fasta,0.8033985
193,OG9905_aa_aligned.fasta,0.488305
194,OG15648_aa_aligned.fasta,0.641991
195,OG8733_aa_aligned.fasta,0.432291
196,OG18104_aa_aligned.fasta,0.604535
197,OG15596_aa_aligned.fasta,0.697884
198,OG3753_aa_aligned.fasta,0.42962449999999996
199,OG11224_aa_aligned.fasta,0.61098
200,OG5749_aa_aligned.fasta,0.792393
201,OG15940_aa_aligned.fasta,0.667659
202,OG14407_aa_aligned.fasta,0.687006
203,OG8219_aa_aligned.fasta,0.47386
204,OG7672_aa_aligned.fasta,0.652087
205,OG17090_aa_aligned.fasta,0.6932564999999999
206,OG2677_aa_aligned.fasta,0.739444
207,OG8772_aa_aligned.fasta,0.656442
208,OG3014_aa_aligned.fasta,0.357576
209,OG2729_aa_aligned.fasta,0.5917755
210,OG6289_aa_aligned.fasta,0.443566
211,OG4112_aa_aligned.fasta,0.712047
212,OG16786_aa_aligned.fasta,0.6724025
213,OG10283_aa_aligned.fasta,0.633723
214,OG15841_aa_aligned.fasta,0.6261675
215,OG3173_aa_aligned.fasta,0.333791
216,OG6689_aa_aligned.fasta,0.4215985
217,OG4736_aa_aligned.fasta,0.3957655
218,OG9453_aa_aligned.fasta,0.587314
219,OG5546_aa_aligned.fasta,0.714431
220,OG2149_aa_aligned.fasta,0.7145085
221,OG3154_aa_aligned.fasta,0.518464
222,OG9977_aa_aligned.fasta,0.564766
223,OG3616_aa_aligned.fasta,0.732442
224,OG11727_aa_aligned.fasta,0.526644
225,OG3897_aa_aligned.fasta,0.333352
226,OG2883_aa_aligned.fasta,0.4100475
227,OG5259_aa_aligned.fasta,0.615136
228,OG3800_aa_aligned.fasta,0.545139
229,OG14432_aa_aligned.fasta,0.588438
230,OG9342_aa_aligned.fasta,0.6586285000000001
231,OG14240_aa_aligned.fasta,0.6179445
232,OG9328_aa_aligned.fasta,0.626074
233,OG10493_aa_aligned.fasta,0.614221
234,OG4652_aa_aligned.fasta,0.489281
235,OG3315_aa_aligned.fasta,0.36317299999999997
236,OG11031_aa_aligned.fasta,0.5732470000000001
237,OG1289_aa_aligned.fasta,0.518285
238,OG10167_aa_aligned.fasta,0.7102809999999999
239,OG7838_aa_aligned.fasta,0.490465
240,OG8395_aa_aligned.fasta,0.600264
241,OG3911_aa_aligned.fasta,0.482906
242,OG2604_aa_aligned.fasta,0.5530675
243,OG15954_aa_aligned.fasta,0.713649
244,OG16784_aa_aligned.fasta,0.665781
245,OG2477_aa_aligned.fasta,0.5739385
246,OG8609_aa_aligned.fasta,0.4264825
247,OG3742_aa_aligned.fasta,0.39965
248,OG9982_aa_aligned.fasta,0.550453
249,OG4735_aa_aligned.fasta,0.382338
250,OG2004_aa_aligned.fasta,0.6932499999999999
251,OG6867_aa_aligned.fasta,0.446189
252,OG3497_aa_aligned.fasta,0.475186
253,OG16323_aa_aligned.fasta,0.681281
254,OG4484_aa_aligned.fasta,0.530512
255,OG4038_aa_aligned.fasta,0.499317
256,OG12701_aa_aligned.fasta,0.5811005
257,OG16039_aa_aligned.fasta,0.627885
258,OG6267_aa_aligned.fasta,0.446788
259,OG17163_aa_aligned.fasta,0.736389
260,OG9800_aa_aligned.fasta,0.4948485
261,OG5946_aa_aligned.fasta,0.488147
262,OG12411_aa_aligned.fasta,0.523004
263,OG11267_aa_aligned.fasta,0.6416695
264,OG8525_aa_aligned.fasta,0.5181865
265,OG17649_aa_aligned.fasta,0.717827
266,OG1572_aa_aligned.fasta,0.83705
267,OG11139_aa_aligned.fasta,0.6458685
268,OG4365_aa_aligned.fasta,0.597119
269,OG7567_aa_aligned.fasta,0.433573
270,OG10862_aa_aligned.fasta,0.6590365
271,OG11146_aa_aligned.fasta,0.5090215
272,OG13290_aa_aligned.fasta,0.545731
273,OG2538_aa_aligned.fasta,0.471988
274,OG4654_aa_aligned.fasta,0.369229
275,OG8094_aa_aligned.fasta,0.574863
276,OG5247_aa_aligned.fasta,0.444956
277,OG8570_aa_aligned.fasta,0.4458135
278,OG4483_aa_aligned.fasta,0.567694
279,OG4214_aa_aligned.fasta,0.472722
280,OG12700_aa_aligned.fasta,0.597931
281,OG14854_aa_aligned.fasta,0.5832360000000001
282,OG16343_aa_aligned.fasta,0.5877255
283,OG8318_aa_aligned.fasta,0.490794
284,OG6033_aa_aligned.fasta,0.501871
285,OG16507_aa_aligned.fasta,0.633518
286,OG4294_aa_aligned.fasta,0.5758205000000001
287,OG15955_aa_aligned.fasta,0.6789385
288,OG9370_aa_aligned.fasta,0.4726675
289,OG15576_aa_aligned.fasta,0.7610714999999999
290,OG3397_aa_aligned.fasta,0.5687145
291,OG18446_aa_aligned.fasta,0.6648185
292,OG1780_aa_aligned.fasta,0.504774
293,OG3581_aa_aligned.fasta,0.647223
294,OG15402_aa_aligned.fasta,0.5780865
295,OG7777_aa_aligned.fasta,0.72151
296,OG3990_aa_aligned.fasta,0.528383
297,OG10222_aa_aligned.fasta,0.632617
298,OG3891_aa_aligned.fasta,0.702171
299,OG4378_aa_aligned.fasta,0.430743
300,OG12570_aa_aligned.fasta,0.584607
301,OG6081_aa_aligned.fasta,0.4917195
302,OG13798_aa_aligned.fasta,0.6993199999999999
303,OG6322_aa_aligned.fasta,0.549915
304,OG8702_aa_aligned.fasta,0.482591
305,OG5315_aa_aligned.fasta,0.415819
306,OG9847_aa_aligned.fasta,0.5040020000000001
307,OG10212_aa_aligned.fasta,0.669274
308,OG4504_aa_aligned.fasta,0.675627
309,OG11720_aa_aligned.fasta,0.47824900000000004
310,OG2801_aa_aligned.fasta,0.387608
311,OG7686_aa_aligned.fasta,0.491059
312,OG4108_aa_aligned.fasta,0.740017
313,OG10820_aa_aligned.fasta,0.628861
314,OG15642_aa_aligned.fasta,0.5865575000000001
315,OG16480_aa_aligned.fasta,0.6629045
316,OG4694_aa_aligned.fasta,0.649213
317,OG2914_aa_aligned.fasta,0.470353
318,OG3550_aa_aligned.fasta,0.537476
319,OG9404_aa_aligned.fasta,0.542857
320,OG7482_aa_aligned.fasta,0.4046845
321,OG6216_aa_aligned.fasta,0.666755
322,OG11519_aa_aligned.fasta,0.582443
323,OG4479_aa_aligned.fasta,0.570615
324,OG12979_aa_aligned.fasta,0.586261
325,OG8922_aa_aligned.fasta,0.424991
326,OG9139_aa_aligned.fasta,0.488574
327,OG1367_aa_aligned.fasta,0.7277215
328,OG12964_aa_aligned.fasta,0.618477
329,OG7187_aa_aligned.fasta,0.5021815000000001
330,OG12970_aa_aligned.fasta,0.558426
331,OG9568_aa_aligned.fasta,0.497125
332,OG7810_aa_aligned.fasta,0.421419
333,OG9610_aa_aligned.fasta,0.6839740000000001
334,OG13227_aa_aligned.fasta,0.647153
335,OG7841_aa_aligned.fasta,0.458701
336,OG7369_aa_aligned.fasta,0.431233
337,OG6785_aa_aligned.fasta,0.5910500000000001
338,OG17857_aa_aligned.fasta,0.7331725
339,OG2613_aa_aligned.fasta,0.7441960000000001
340,OG3476_aa_aligned.fasta,0.34199599999999997
341,OG15003_aa_aligned.fasta,0.622746
342,OG1509_aa_aligned.fasta,0.7696125
343,OG8610_aa_aligned.fasta,0.534628
344,OG1335_aa_aligned.fasta,0.672615
345,OG8597_aa_aligned.fasta,0.4379615
346,OG8875_aa_aligned.fasta,0.5623035000000001
347,OG2151_aa_aligned.fasta,0.449354
348,OG11950_aa_aligned.fasta,0.772582
349,OG6091_aa_aligned.fasta,0.456973
350,OG11738_aa_aligned.fasta,0.5599345
351,OG9044_aa_aligned.fasta,0.4077235
352,OG11131_aa_aligned.fasta,0.514258
353,OG5516_aa_aligned.fasta,0.640969
354,OG10373_aa_aligned.fasta,0.601123
355,OG13617_aa_aligned.fasta,0.593928
356,OG5173_aa_aligned.fasta,0.773712
357,OG2795_aa_aligned.fasta,0.526158
358,OG14167_aa_aligned.fasta,0.628382
359,OG16500_aa_aligned.fasta,0.7050655
360,OG8531_aa_aligned.fasta,0.498074
361,OG6656_aa_aligned.fasta,0.529648
362,OG6050_aa_aligned.fasta,0.45018
363,OG17236_aa_aligned.fasta,0.691263
364,OG10558_aa_aligned.fasta,0.566773
365,OG13247_aa_aligned.fasta,0.5614
366,OG11721_aa_aligned.fasta,0.47121999999999997
367,OG1862_aa_aligned.fasta,0.656085
368,OG10566_aa_aligned.fasta,0.511305
369,OG6710_aa_aligned.fasta,0.386725
370,OG16994_aa_aligned.fasta,0.7437415
371,OG6813_aa_aligned.fasta,0.461541
372,OG1925_aa_aligned.fasta,0.585079
373,OG9757_aa_aligned.fasta,0.626969
374,OG1682_aa_aligned.fasta,0.720041
375,OG6247_aa_aligned.fasta,0.444293
376,OG4961_aa_aligned.fasta,0.52304
377,OG16974_aa_aligned.fasta,0.661088
378,OG5599_aa_aligned.fasta,0.528637
379,OG11364_aa_aligned.fasta,0.601129
380,OG18193_aa_aligned.fasta,0.720951
381,OG9209_aa_aligned.fasta,0.440967
382,OG15449_aa_aligned.fasta,0.678708
383,OG3310_aa_aligned.fasta,0.551737
384,OG16069_aa_aligned.fasta,0.612931
385,OG8677_aa_aligned.fasta,0.470121
386,OG3630_aa_aligned.fasta,0.691715
387,OG9712_aa_aligned.fasta,0.562154
388,OG5002_aa_aligned.fasta,0.506695
389,OG5143_aa_aligned.fasta,0.5441134999999999
390,OG12770_aa_aligned.fasta,0.5666295
391,OG15479_aa_aligned.fasta,0.642424
392,OG13816_aa_aligned.fasta,0.5992985
393,OG5933_aa_aligned.fasta,0.48178849999999995
394,OG17014_aa_aligned.fasta,0.7189099999999999
395,OG5605_aa_aligned.fasta,0.6106374999999999
396,OG8269_aa_aligned.fasta,0.599771
397,OG7606_aa_aligned.fasta,0.697104
398,OG4170_aa_aligned.fasta,0.6670510000000001
399,OG2636_aa_aligned.fasta,0.712018
400,OG17817_aa_aligned.fasta,0.632255
401,OG2601_aa_aligned.fasta,0.49153199999999997
402,OG7443_aa_aligned.fasta,0.5752445
403,OG4415_aa_aligned.fasta,0.48526349999999996
404,OG9518_aa_aligned.fasta,0.645984
405,OG5009_aa_aligned.fasta,0.454551
406,OG16731_aa_aligned.fasta,0.609267
407,OG6653_aa_aligned.fasta,0.420591
408,OG7564_aa_aligned.fasta,0.541056
409,OG8329_aa_aligned.fasta,0.723615
410,OG18540_aa_aligned.fasta,0.7341745
411,OG13764_aa_aligned.fasta,0.760502
412,OG15675_aa_aligned.fasta,0.671883
413,OG14191_aa_aligned.fasta,0.68367
414,OG4172_aa_aligned.fasta,0.395515
415,OG9965_aa_aligned.fasta,0.676717
416,OG3701_aa_aligned.fasta,0.557601
417,OG14716_aa_aligned.fasta,0.5809675000000001
418,OG8933_aa_aligned.fasta,0.564676
419,OG13370_aa_aligned.fasta,0.748091
420,OG13238_aa_aligned.fasta,0.654806
421,OG17724_aa_aligned.fasta,0.6692
422,OG3277_aa_aligned.fasta,0.559816
423,OG2425_aa_aligned.fasta,0.708859
424,OG11117_aa_aligned.fasta,0.5950415
425,OG11677_aa_aligned.fasta,0.68666
426,OG6610_aa_aligned.fasta,0.5056864999999999
427,OG1522_aa_aligned.fasta,0.702433
428,OG3356_aa_aligned.fasta,0.627762
429,OG7871_aa_aligned.fasta,0.394515
430,OG4988_aa_aligned.fasta,0.40341950000000004
431,OG12692_aa_aligned.fasta,0.60806
432,OG8041_aa_aligned.fasta,0.560711
433,OG11832_aa_aligned.fasta,0.512294
434,OG1318_aa_aligned.fasta,0.6688085
435,OG7687_aa_aligned.fasta,0.40186
436,OG15292_aa_aligned.fasta,0.588721
437,OG18629_aa_aligned.fasta,0.67894
438,OG3579_aa_aligned.fasta,0.4892705
439,OG4116_aa_aligned.fasta,0.522176
440,OG15290_aa_aligned.fasta,0.7037914999999999
441,OG2158_aa_aligned.fasta,0.63062
442,OG15516_aa_aligned.fasta,0.6493625000000001
443,OG1148_aa_aligned.fasta,0.6947875
444,OG9147_aa_aligned.fasta,0.623554
445,OG3342_aa_aligned.fasta,0.360768
446,OG4886_aa_aligned.fasta,0.384777
447,OG4978_aa_aligned.fasta,0.54755
448,OG1877_aa_aligned.fasta,0.688175
449,OG17534_aa_aligned.fasta,0.654497
450,OG9570_aa_aligned.fasta,0.689095
451,OG4197_aa_aligned.fasta,0.595324
452,OG15497_aa_aligned.fasta,0.6671275
453,OG14502_aa_aligned.fasta,0.7129655
454,OG4325_aa_aligned.fasta,0.781004
455,OG10320_aa_aligned.fasta,0.756389
456,OG5469_aa_aligned.fasta,0.342052
457,OG3522_aa_aligned.fasta,0.5501705
458,OG12512_aa_aligned.fasta,0.7096104999999999
459,OG16934_aa_aligned.fasta,0.639474
460,OG7733_aa_aligned.fasta,0.723667
461,OG5149_aa_aligned.fasta,0.691272
462,OG7175_aa_aligned.fasta,0.503537
463,OG5360_aa_aligned.fasta,0.7147505000000001
464,OG4313_aa_aligned.fasta,0.386863
465,OG9007_aa_aligned.fasta,0.5987545000000001
466,OG6009_aa_aligned.fasta,0.4506875
467,OG6079_aa_aligned.fasta,0.481649
468,OG1823_aa_aligned.fasta,0.708627
469,OG14883_aa_aligned.fasta,0.591369
470,OG16212_aa_aligned.fasta,0.5668945
471,OG5910_aa_aligned.fasta,0.5924385
472,OG9120_aa_aligned.fasta,0.39888
473,OG13135_aa_aligned.fasta,0.664988
474,OG6542_aa_aligned.fasta,0.41444899999999996
475,OG13094_aa_aligned.fasta,0.647495
476,OG15397_aa_aligned.fasta,0.5920460000000001
477,OG16756_aa_aligned.fasta,0.6440615000000001
478,OG2488_aa_aligned.fasta,0.54522
479,OG8855_aa_aligned.fasta,0.458589
480,OG8145_aa_aligned.fasta,0.547875
481,OG10496_aa_aligned.fasta,0.548549
482,OG16211_aa_aligned.fasta,0.619863
483,OG12339_aa_aligned.fasta,0.64495
484,OG9637_aa_aligned.fasta,0.664037
485,OG14574_aa_aligned.fasta,0.684164
486,OG2028_aa_aligned.fasta,0.7063729999999999
487,OG7186_aa_aligned.fasta,0.443325
488,OG5807_aa_aligned.fasta,0.4676515
489,OG6838_aa_aligned.fasta,0.5274225
490,OG1665_aa_aligned.fasta,0.742416
491,OG10910_aa_aligned.fasta,0.629704
492,OG8915_aa_aligned.fasta,0.49258349999999995
493,OG6319_aa_aligned.fasta,0.46933199999999997
494,OG1786_aa_aligned.fasta,0.801476
495,OG15735_aa_aligned.fasta,0.7651490000000001
496,OG15135_aa_aligned.fasta,0.782073
497,OG5441_aa_aligned.fasta,0.734105
498,OG9169_aa_aligned.fasta,0.610575
499,OG17779_aa_aligned.fasta,0.727873
500,OG5502_aa_aligned.fasta,0.484119
501,OG12254_aa_aligned.fasta,0.6237465
502,OG1270_aa_aligned.fasta,0.573072
503,OG9114_aa_aligned.fasta,0.61581
504,OG8137_aa_aligned.fasta,0.529069
505,OG3057_aa_aligned.fasta,0.630905
506,OG8130_aa_aligned.fasta,0.4885655
507,OG7997_aa_aligned.fasta,0.6141595
508,OG7803_aa_aligned.fasta,0.6577165
509,OG10290_aa_aligned.fasta,0.5064044999999999
510,OG2857_aa_aligned.fasta,0.587827
511,OG6418_aa_aligned.fasta,0.4466405
512,OG13985_aa_aligned.fasta,0.563392
513,OG10811_aa_aligned.fasta,0.64564
514,OG14267_aa_aligned.fasta,0.5611615
515,OG5263_aa_aligned.fasta,0.3863475
516,OG1707_aa_aligned.fasta,0.5857295
517,OG9003_aa_aligned.fasta,0.498317
518,OG7739_aa_aligned.fasta,0.400967
519,OG9781_aa_aligned.fasta,0.55893
520,OG15909_aa_aligned.fasta,0.575004
521,OG10914_aa_aligned.fasta,0.6975095
522,OG12543_aa_aligned.fasta,0.6036090000000001
523,OG14960_aa_aligned.fasta,0.612012
524,OG15798_aa_aligned.fasta,0.693729
525,OG14762_aa_aligned.fasta,0.6188
526,OG11109_aa_aligned.fasta,0.654334
527,OG13630_aa_aligned.fasta,0.6338755
528,OG12348_aa_aligned.fasta,0.6459815
529,OG6806_aa_aligned.fasta,0.429334
530,OG16503_aa_aligned.fasta,0.568245
531,OG14572_aa_aligned.fasta,0.61742
532,OG13708_aa_aligned.fasta,0.592863
533,OG4614_aa_aligned.fasta,0.5967565
534,OG1718_aa_aligned.fasta,0.64124
535,OG1331_aa_aligned.fasta,0.77441
536,OG15628_aa_aligned.fasta,0.624301
537,OG17096_aa_aligned.fasta,0.769443
538,OG6563_aa_aligned.fasta,0.656085
539,OG1687_aa_aligned.fasta,0.652561
540,OG7602_aa_aligned.fasta,0.7114945
541,OG17977_aa_aligned.fasta,0.5905480000000001
542,OG4417_aa_aligned.fasta,0.493467
543,OG2751_aa_aligned.fasta,0.7256065
544,OG3530_aa_aligned.fasta,0.5861625
545,OG9915_aa_aligned.fasta,0.6414045
546,OG12849_aa_aligned.fasta,0.656645
547,OG2778_aa_aligned.fasta,0.488251
548,OG12639_aa_aligned.fasta,0.606211
549,OG2184_aa_aligned.fasta,0.640131
550,OG10207_aa_aligned.fasta,0.645373
551,OG5602_aa_aligned.fasta,0.4476615
552,OG1124_aa_aligned.fasta,0.7662549999999999
553,OG7808_aa_aligned.fasta,0.5206585
554,OG13886_aa_aligned.fasta,0.725729
555,OG10793_aa_aligned.fasta,0.724608
556,OG12375_aa_aligned.fasta,0.53911
557,OG1479_aa_aligned.fasta,0.714264
558,OG4060_aa_aligned.fasta,0.411482
559,OG1749_aa_aligned.fasta,0.7543759999999999
560,OG15033_aa_aligned.fasta,0.590768
561,OG10486_aa_aligned.fasta,0.4999325
562,OG3269_aa_aligned.fasta,0.566028
563,OG17565_aa_aligned.fasta,0.6550535
564,OG10641_aa_aligned.fasta,0.558094
565,OG9622_aa_aligned.fasta,0.542651
566,OG15416_aa_aligned.fasta,0.715705
567,OG15398_aa_aligned.fasta,0.615609
568,OG3574_aa_aligned.fasta,0.5043249999999999
569,OG16232_aa_aligned.fasta,0.691333
570,OG2866_aa_aligned.fasta,0.489417
571,OG2868_aa_aligned.fasta,0.622136
572,OG5439_aa_aligned.fasta,0.7317929999999999
573,OG13731_aa_aligned.fasta,0.668266
574,OG6727_aa_aligned.fasta,0.44461
575,OG4629_aa_aligned.fasta,0.580965
576,OG7615_aa_aligned.fasta,0.455526
577,OG15698_aa_aligned.fasta,0.6836915
578,OG9577_aa_aligned.fasta,0.54777
579,OG2308_aa_aligned.fasta,0.663421
580,OG9450_aa_aligned.fasta,0.581754
581,OG7257_aa_aligned.fasta,0.500828
582,OG1725_aa_aligned.fasta,0.646346
583,OG16416_aa_aligned.fasta,0.778643
584,OG12618_aa_aligned.fasta,0.714021
585,OG16884_aa_aligned.fasta,0.762167
586,OG4481_aa_aligned.fasta,0.504249
587,OG6858_aa_aligned.fasta,0.571768
588,OG6161_aa_aligned.fasta,0.533847
