"X1"	"ID"	"species_gene_ID"	"species_num"	"protein_num"	"average_duplicate"	"with_sce"	"max_seq_nums_from_single_tax"	"seq_species_ratio"
526	"OG1526"	NA	338	357	1.05621301775148	"with_sce"	4	1.05621301775148
538	"OG1538"	NA	342	356	1.04093567251462	"with_sce"	5	1.04093567251462
546	"OG1546"	NA	343	356	1.03790087463557	"with_sce"	5	1.03790087463557
555	"OG1555"	NA	297	355	1.1952861952862	"with_sce"	4	1.1952861952862
568	"OG1568"	NA	343	355	1.03498542274052	"with_sce"	5	1.03498542274052
571	"OG1571"	NA	340	355	1.04411764705882	"with_sce"	4	1.04411764705882
576	"OG1576"	NA	312	354	1.13461538461538	"with_sce"	4	1.13461538461538
578	"OG1578"	NA	323	354	1.09597523219814	"with_sce"	4	1.09597523219814
579	"OG1579"	NA	340	354	1.04117647058824	"with_sce"	4	1.04117647058824
585	"OG1585"	NA	343	354	1.03206997084548	"with_sce"	4	1.03206997084548
589	"OG1589"	NA	339	354	1.04424778761062	"with_sce"	4	1.04424778761062
596	"OG1596"	NA	337	353	1.04747774480712	"with_sce"	5	1.04747774480712
614	"OG1614"	NA	342	353	1.03216374269006	"with_sce"	4	1.03216374269006
636	"OG1636"	NA	340	352	1.03529411764706	"with_sce"	4	1.03529411764706
642	"OG1642"	NA	343	352	1.02623906705539	"with_sce"	4	1.02623906705539
651	"OG1651"	NA	342	352	1.02923976608187	"with_sce"	4	1.02923976608187
655	"OG1655"	NA	340	352	1.03529411764706	"with_sce"	4	1.03529411764706
714	"OG1714"	NA	340	350	1.02941176470588	"with_sce"	4	1.02941176470588
719	"OG1719"	NA	342	350	1.0233918128655	"with_sce"	4	1.0233918128655
721	"OG1721"	NA	343	350	1.02040816326531	"with_sce"	5	1.02040816326531
757	"OG1757"	NA	340	349	1.02647058823529	"with_sce"	4	1.02647058823529
789	"OG1789"	NA	333	349	1.04804804804805	"with_sce"	4	1.04804804804805
799	"OG1799"	NA	285	348	1.22105263157895	"with_sce"	4	1.22105263157895
891	"OG1891"	NA	334	347	1.03892215568862	"with_sce"	4	1.03892215568862
906	"OG1906"	NA	340	347	1.02058823529412	"with_sce"	4	1.02058823529412
915	"OG1915"	NA	274	347	1.26642335766423	"without_sce"	4	1.26642335766423
921	"OG1921"	NA	320	347	1.084375	"with_sce"	5	1.084375
958	"OG1958"	NA	341	346	1.01466275659824	"with_sce"	4	1.01466275659824
980	"OG1980"	NA	320	346	1.08125	"with_sce"	4	1.08125
1106	"OG2106"	NA	336	344	1.02380952380952	"with_sce"	4	1.02380952380952
1112	"OG2112"	NA	321	344	1.07165109034268	"with_sce"	4	1.07165109034268
1119	"OG2119"	NA	339	344	1.01474926253687	"with_sce"	4	1.01474926253687
1142	"OG2142"	NA	340	344	1.01176470588235	"with_sce"	4	1.01176470588235
1151	"OG2151"	NA	333	343	1.03003003003003	"with_sce"	4	1.03003003003003
1232	"OG2232"	NA	309	342	1.10679611650485	"with_sce"	4	1.10679611650485
1255	"OG2255"	NA	324	342	1.05555555555556	"with_sce"	4	1.05555555555556
1345	"OG2345"	NA	325	340	1.04615384615385	"with_sce"	4	1.04615384615385
1371	"OG2371"	NA	325	340	1.04615384615385	"with_sce"	4	1.04615384615385
1383	"OG2383"	NA	333	340	1.02102102102102	"with_sce"	4	1.02102102102102
1417	"OG2417"	NA	333	339	1.01801801801802	"with_sce"	4	1.01801801801802
1422	"OG2422"	NA	328	339	1.03353658536585	"with_sce"	5	1.03353658536585
1439	"OG2439"	NA	329	339	1.03039513677812	"with_sce"	4	1.03039513677812
1463	"OG2463"	NA	270	338	1.25185185185185	"with_sce"	5	1.25185185185185
1501	"OG2501"	NA	329	338	1.0273556231003	"with_sce"	4	1.0273556231003
1510	"OG2510"	NA	330	337	1.02121212121212	"with_sce"	5	1.02121212121212
1538	"OG2538"	NA	324	337	1.04012345679012	"with_sce"	4	1.04012345679012
1557	"OG2557"	NA	333	337	1.01201201201201	"with_sce"	4	1.01201201201201
1640	"OG2640"	NA	328	335	1.02134146341463	"with_sce"	4	1.02134146341463
1698	"OG2698"	NA	308	334	1.08441558441558	"with_sce"	4	1.08441558441558
1741	"OG2741"	NA	322	333	1.03416149068323	"with_sce"	5	1.03416149068323
1751	"OG2751"	NA	324	333	1.02777777777778	"with_sce"	4	1.02777777777778
1763	"OG2763"	NA	322	333	1.03416149068323	"with_sce"	4	1.03416149068323
1813	"OG2813"	NA	325	332	1.02153846153846	"with_sce"	4	1.02153846153846
1851	"OG2851"	NA	275	331	1.20363636363636	"with_sce"	4	1.20363636363636
1885	"OG2885"	NA	324	330	1.01851851851852	"with_sce"	4	1.01851851851852
1891	"OG2891"	NA	320	330	1.03125	"with_sce"	5	1.03125
1939	"OG2939"	NA	319	329	1.03134796238245	"with_sce"	4	1.03134796238245
2012	"OG3012"	NA	316	327	1.03481012658228	"with_sce"	4	1.03481012658228
2016	"OG3016"	NA	313	327	1.04472843450479	"with_sce"	4	1.04472843450479
2033	"OG3033"	NA	312	326	1.0448717948718	"with_sce"	4	1.04487179487179
2054	"OG3054"	NA	319	325	1.01880877742947	"with_sce"	4	1.01880877742947
2091	"OG3091"	NA	307	324	1.05537459283388	"with_sce"	4	1.05537459283388
2120	"OG3120"	NA	318	324	1.0188679245283	"with_sce"	4	1.0188679245283
2129	"OG3129"	NA	316	323	1.02215189873418	"with_sce"	5	1.02215189873418
2132	"OG3132"	NA	308	323	1.0487012987013	"with_sce"	4	1.0487012987013
2171	"OG3171"	NA	315	322	1.02222222222222	"with_sce"	4	1.02222222222222
2193	"OG3193"	NA	309	322	1.042071197411	"with_sce"	4	1.042071197411
2263	"OG3263"	NA	218	319	1.46330275229358	"with_sce"	5	1.46330275229358
2264	"OG3264"	NA	313	319	1.01916932907348	"with_sce"	4	1.01916932907348
2385	"OG3385"	NA	305	316	1.03606557377049	"with_sce"	4	1.03606557377049
2393	"OG3393"	NA	238	315	1.32352941176471	"with_sce"	4	1.32352941176471
2402	"OG3402"	NA	287	315	1.09756097560976	"with_sce"	4	1.09756097560976
2407	"OG3407"	NA	306	315	1.02941176470588	"with_sce"	4	1.02941176470588
2421	"OG3421"	NA	286	314	1.0979020979021	"with_sce"	4	1.0979020979021
2425	"OG3425"	NA	285	314	1.10175438596491	"with_sce"	4	1.10175438596491
2441	"OG3441"	NA	307	314	1.0228013029316	"with_sce"	4	1.0228013029316
2475	"OG3475"	NA	308	313	1.01623376623377	"with_sce"	4	1.01623376623377
2478	"OG3478"	NA	273	313	1.14652014652015	"with_sce"	4	1.14652014652015
2485	"OG3485"	NA	302	312	1.03311258278146	"with_sce"	4	1.03311258278146
2498	"OG3498"	NA	281	312	1.11032028469751	"with_sce"	4	1.11032028469751
2572	"OG3572"	NA	304	309	1.01644736842105	"with_sce"	4	1.01644736842105
2622	"OG3622"	NA	296	307	1.03716216216216	"with_sce"	4	1.03716216216216
2630	"OG3630"	NA	226	307	1.35840707964602	"with_sce"	4	1.35840707964602
2736	"OG3736"	NA	286	302	1.05594405594406	"with_sce"	4	1.05594405594406
2789	"OG3789"	NA	293	299	1.02047781569966	"with_sce"	5	1.02047781569966
2799	"OG3799"	NA	290	299	1.03103448275862	"with_sce"	5	1.03103448275862
2812	"OG3812"	NA	292	298	1.02054794520548	"with_sce"	5	1.02054794520548
2833	"OG3833"	NA	283	297	1.04946996466431	"with_sce"	5	1.04946996466431
2838	"OG3838"	NA	291	297	1.02061855670103	"with_sce"	5	1.02061855670103
2865	"OG3865"	NA	257	295	1.14785992217899	"without_sce"	4	1.14785992217899
2924	"OG3924"	NA	216	292	1.35185185185185	"with_sce"	4	1.35185185185185
2974	"OG3974"	NA	280	289	1.03214285714286	"with_sce"	4	1.03214285714286
3072	"OG4072"	NA	277	283	1.02166064981949	"with_sce"	4	1.02166064981949
3146	"OG4146"	NA	272	277	1.01838235294118	"with_sce"	4	1.01838235294118
3169	"OG4169"	NA	268	276	1.02985074626866	"with_sce"	4	1.02985074626866
3185	"OG4185"	NA	225	274	1.21777777777778	"with_sce"	4	1.21777777777778
3206	"OG4206"	NA	228	272	1.19298245614035	"without_sce"	4	1.19298245614035
3223	"OG4223"	NA	265	271	1.02264150943396	"with_sce"	4	1.02264150943396
3233	"OG4233"	NA	196	270	1.37755102040816	"without_sce"	5	1.37755102040816
3234	"OG4234"	NA	264	270	1.02272727272727	"with_sce"	4	1.02272727272727
3240	"OG4240"	NA	263	270	1.02661596958175	"without_sce"	5	1.02661596958175
3268	"OG4268"	NA	258	268	1.03875968992248	"with_sce"	4	1.03875968992248
3274	"OG4274"	NA	243	267	1.09876543209877	"with_sce"	4	1.09876543209877
3303	"OG4303"	NA	257	265	1.03112840466926	"without_sce"	4	1.03112840466926
3331	"OG4331"	NA	199	263	1.32160804020101	"without_sce"	4	1.32160804020101
3348	"OG4348"	NA	248	261	1.05241935483871	"without_sce"	4	1.05241935483871
3367	"OG4367"	NA	246	259	1.05284552845528	"with_sce"	4	1.05284552845528
3419	"OG4419"	NA	248	256	1.03225806451613	"without_sce"	4	1.03225806451613
3471	"OG4471"	NA	183	251	1.37158469945355	"without_sce"	4	1.37158469945355
3477	"OG4477"	NA	171	251	1.46783625730994	"with_sce"	5	1.46783625730994
3512	"OG4512"	NA	232	248	1.06896551724138	"with_sce"	5	1.06896551724138
3595	"OG4595"	NA	229	242	1.05676855895197	"with_sce"	4	1.05676855895197
3615	"OG4615"	NA	199	239	1.20100502512563	"without_sce"	4	1.20100502512563
3624	"OG4624"	NA	230	239	1.03913043478261	"with_sce"	4	1.03913043478261
3702	"OG4702"	NA	226	229	1.01327433628319	"with_sce"	4	1.01327433628319
3776	"OG4776"	NA	173	220	1.27167630057803	"with_sce"	5	1.27167630057803
3812	"OG4812"	NA	205	215	1.04878048780488	"with_sce"	4	1.04878048780488
3822	"OG4822"	NA	189	214	1.13227513227513	"without_sce"	4	1.13227513227513
3843	"OG4843"	NA	207	211	1.01932367149758	"with_sce"	4	1.01932367149758
3874	"OG4874"	NA	198	206	1.04040404040404	"without_sce"	4	1.04040404040404
3877	"OG4877"	NA	176	206	1.17045454545455	"with_sce"	4	1.17045454545455
3888	"OG4888"	NA	199	204	1.0251256281407	"without_sce"	4	1.0251256281407
3891	"OG4891"	NA	200	204	1.02	"without_sce"	4	1.02
3910	"OG4910"	NA	189	200	1.05820105820106	"without_sce"	4	1.05820105820106
3920	"OG4920"	NA	181	199	1.09944751381215	"with_sce"	4	1.09944751381215
3979	"OG4979"	NA	128	192	1.5	"without_sce"	4	1.5
3984	"OG4984"	NA	143	191	1.33566433566434	"without_sce"	4	1.33566433566434
4071	"OG5071"	NA	150	180	1.2	"without_sce"	4	1.2
4078	"OG5078"	NA	133	179	1.34586466165414	"without_sce"	5	1.34586466165414
4096	"OG5096"	NA	154	176	1.14285714285714	"with_sce"	4	1.14285714285714
4109	"OG5109"	NA	152	174	1.14473684210526	"without_sce"	5	1.14473684210526
4134	"OG5134"	NA	126	170	1.34920634920635	"without_sce"	5	1.34920634920635
4146	"OG5146"	NA	129	169	1.31007751937985	"without_sce"	4	1.31007751937985
4149	"OG5149"	NA	117	168	1.43589743589744	"without_sce"	4	1.43589743589744
4188	"OG5188"	NA	150	162	1.08	"without_sce"	4	1.08
4226	"OG5226"	NA	117	157	1.34188034188034	"without_sce"	4	1.34188034188034
4231	"OG5231"	NA	111	156	1.40540540540541	"without_sce"	4	1.40540540540541
4254	"OG5254"	NA	120	154	1.28333333333333	"with_sce"	5	1.28333333333333
4271	"OG5271"	NA	111	152	1.36936936936937	"without_sce"	5	1.36936936936937
4311	"OG5311"	NA	102	147	1.44117647058824	"without_sce"	5	1.44117647058824
4408	"OG5408"	NA	92	134	1.45652173913043	"without_sce"	4	1.45652173913043
4436	"OG5436"	NA	121	129	1.06611570247934	"without_sce"	5	1.06611570247934
4454	"OG5454"	NA	102	126	1.23529411764706	"without_sce"	5	1.23529411764706
4482	"OG5482"	NA	92	122	1.32608695652174	"without_sce"	4	1.32608695652174
4491	"OG5491"	NA	86	121	1.40697674418605	"without_sce"	5	1.40697674418605
4508	"OG5508"	NA	97	118	1.21649484536082	"with_sce"	4	1.21649484536082
4509	"OG5509"	NA	112	118	1.05357142857143	"without_sce"	4	1.05357142857143
4510	"OG5510"	NA	89	118	1.32584269662921	"without_sce"	4	1.32584269662921
4526	"OG5526"	NA	86	116	1.34883720930233	"without_sce"	4	1.34883720930233
4569	"OG5569"	NA	83	111	1.33734939759036	"with_sce"	4	1.33734939759036
4605	"OG5605"	NA	80	107	1.3375	"without_sce"	5	1.3375
4613	"OG5613"	NA	74	106	1.43243243243243	"without_sce"	5	1.43243243243243
4641	"OG5641"	NA	72	104	1.44444444444444	"without_sce"	4	1.44444444444444
4657	"OG5657"	NA	91	103	1.13186813186813	"without_sce"	5	1.13186813186813
4674	"OG5674"	NA	87	101	1.16091954022989	"without_sce"	4	1.16091954022989
4709	"OG5709"	NA	92	99	1.07608695652174	"without_sce"	5	1.07608695652174
4722	"OG5722"	NA	91	98	1.07692307692308	"with_sce"	4	1.07692307692308
4745	"OG5745"	NA	75	97	1.29333333333333	"without_sce"	4	1.29333333333333
4749	"OG5749"	NA	70	96	1.37142857142857	"without_sce"	4	1.37142857142857
4769	"OG5769"	NA	74	95	1.28378378378378	"without_sce"	4	1.28378378378378
4783	"OG5783"	NA	78	95	1.21794871794872	"with_sce"	5	1.21794871794872
4830	"OG5830"	NA	76	92	1.21052631578947	"without_sce"	5	1.21052631578947
4852	"OG5852"	NA	85	92	1.08235294117647	"without_sce"	4	1.08235294117647
5065	"OG6065"	NA	75	85	1.13333333333333	"with_sce"	5	1.13333333333333
5088	"OG6088"	NA	58	84	1.44827586206897	"without_sce"	5	1.44827586206897
5098	"OG6098"	NA	71	84	1.1830985915493	"with_sce"	4	1.1830985915493
5166	"OG6166"	NA	73	81	1.10958904109589	"with_sce"	5	1.10958904109589
5250	"OG6250"	NA	62	77	1.24193548387097	"without_sce"	4	1.24193548387097
5252	"OG6252"	NA	54	77	1.42592592592593	"without_sce"	4	1.42592592592593
5281	"OG6281"	NA	55	77	1.4	"without_sce"	4	1.4
5343	"OG6343"	NA	62	74	1.19354838709677	"without_sce"	5	1.19354838709677
5363	"OG6363"	NA	62	74	1.19354838709677	"without_sce"	4	1.19354838709677
5580	"OG6580"	NA	64	69	1.078125	"with_sce"	4	1.078125
5595	"OG6595"	NA	61	69	1.13114754098361	"without_sce"	5	1.13114754098361
5761	"OG6761"	NA	62	65	1.04838709677419	"with_sce"	4	1.04838709677419
5807	"OG6807"	NA	60	64	1.06666666666667	"with_sce"	4	1.06666666666667
5962	"OG6962"	NA	56	61	1.08928571428571	"without_sce"	4	1.08928571428571
5991	"OG6991"	NA	57	60	1.05263157894737	"with_sce"	4	1.05263157894737
6003	"OG7003"	NA	56	60	1.07142857142857	"with_sce"	4	1.07142857142857
6208	"OG7208"	NA	49	55	1.12244897959184	"without_sce"	4	1.12244897959184
6211	"OG7211"	NA	51	55	1.07843137254902	"without_sce"	5	1.07843137254902
6222	"OG7222"	NA	47	55	1.17021276595745	"with_sce"	4	1.17021276595745
6380	"OG7380"	NA	48	52	1.08333333333333	"with_sce"	4	1.08333333333333
6586	"OG7586"	NA	45	48	1.06666666666667	"without_sce"	4	1.06666666666667
6670	"OG7670"	NA	44	47	1.06818181818182	"with_sce"	4	1.06818181818182
6706	"OG7706"	NA	43	46	1.06976744186047	"without_sce"	4	1.06976744186047
6837	"OG7837"	NA	31	44	1.41935483870968	"without_sce"	4	1.41935483870968
6963	"OG7963"	NA	28	42	1.5	"without_sce"	4	1.5
6988	"OG7988"	NA	34	41	1.20588235294118	"with_sce"	5	1.20588235294118
7001	"OG8001"	NA	29	41	1.41379310344828	"without_sce"	5	1.41379310344828
7054	"OG8054"	NA	31	40	1.29032258064516	"without_sce"	5	1.29032258064516
7291	"OG8291"	NA	25	37	1.48	"with_sce"	4	1.48
7402	"OG8402"	NA	30	35	1.16666666666667	"without_sce"	4	1.16666666666667
7904	"OG8904"	NA	21	31	1.47619047619048	"without_sce"	4	1.47619047619048
7978	"OG8978"	NA	23	31	1.34782608695652	"without_sce"	4	1.34782608695652
8017	"OG9017"	NA	23	30	1.30434782608696	"without_sce"	4	1.30434782608696
8081	"OG9081"	NA	25	30	1.2	"without_sce"	4	1.2
8265	"OG9265"	NA	19	28	1.47368421052632	"without_sce"	4	1.47368421052632
8500	"OG9500"	NA	20	26	1.3	"without_sce"	4	1.3
8502	"OG9502"	NA	22	26	1.18181818181818	"without_sce"	4	1.18181818181818
8507	"OG9507"	NA	21	26	1.23809523809524	"without_sce"	4	1.23809523809524
8544	"OG9544"	NA	23	26	1.1304347826087	"without_sce"	4	1.1304347826087
8639	"OG9639"	NA	17	25	1.47058823529412	"without_sce"	4	1.47058823529412
9272	"OG10272"	NA	15	21	1.4	"without_sce"	5	1.4
9428	"OG10428"	NA	16	20	1.25	"without_sce"	4	1.25
9659	"OG10659"	NA	15	19	1.26666666666667	"without_sce"	5	1.26666666666667
10255	"OG11255"	NA	12	16	1.33333333333333	"without_sce"	4	1.33333333333333
10411	"OG11411"	NA	13	16	1.23076923076923	"without_sce"	4	1.23076923076923
10574	"OG11574"	NA	11	15	1.36363636363636	"without_sce"	5	1.36363636363636
10653	"OG11653"	NA	10	15	1.5	"without_sce"	4	1.5
11175	"OG12175"	NA	10	13	1.3	"without_sce"	4	1.3
11554	"OG12554"	NA	9	12	1.33333333333333	"without_sce"	4	1.33333333333333
11559	"OG12559"	NA	9	12	1.33333333333333	"without_sce"	4	1.33333333333333
11568	"OG12568"	NA	9	12	1.33333333333333	"without_sce"	4	1.33333333333333
11995	"OG12995"	NA	8	11	1.375	"without_sce"	4	1.375
12022	"OG13022"	NA	8	11	1.375	"without_sce"	4	1.375
12518	"OG13518"	NA	7	10	1.42857142857143	"without_sce"	4	1.42857142857143
12592	"OG13592"	NA	7	10	1.42857142857143	"without_sce"	4	1.42857142857143
12912	"OG13912"	NA	7	10	1.42857142857143	"without_sce"	4	1.42857142857143
13136	"OG14136"	NA	7	10	1.42857142857143	"without_sce"	4	1.42857142857143
13140	"OG14140"	NA	7	10	1.42857142857143	"without_sce"	4	1.42857142857143
