,ID
1036,OG3728
1037,OG12179
1038,OG203838
1039,OG2481
1040,OG2397
1041,OG4682
1042,OG189674
1043,OG40091
1044,OG111145
1045,OG1458
1046,OG182494
1047,OG17712
1048,OG21954
1049,OG2140
1050,OG2689
1051,OG3708
1052,OG2752
1053,OG2955
1054,OG158696
1055,OG5319
1056,OG3332
1057,OG148421
1058,OG17168
1059,OG5562
1060,OG25777
1061,OG35633
1062,OG60704
1063,OG131583
1064,OG203515
1065,OG121286
1066,OG49636
1067,OG91107
1068,OG58285
1069,OG4694
1070,OG4543
1071,OG3066
1072,OG9048
1073,OG192218
1074,OG220782
1075,OG1304
1076,OG14989
1077,OG2301
1078,OG6840
1079,OG179179
1080,OG54991
1081,OG3115
1082,OG2920
1083,OG11155
1084,OG155592
1085,OG140266
1086,OG41748
1087,OG199578
1088,OG6567
1089,OG13322
1090,OG33754
1091,OG139561
1092,OG72955
1093,OG1861
1094,OG113776
1095,OG3208
1096,OG112525
1097,OG1268
1098,OG3093
1099,OG11066
1100,OG22967
1101,OG40996
1102,OG224039
1103,OG40552
1104,OG51345
1105,OG1822
1106,OG1362
1107,OG14387
1108,OG21960
1109,OG1922
1110,OG3562
1111,OG143536
1112,OG4347
1113,OG130391
1114,OG4737
1115,OG1498
1116,OG3536
1117,OG210711
1118,OG4729
1119,OG2190
1120,OG3643
1121,OG2199
1122,OG2672
1123,OG40851
1124,OG52634
1125,OG17070
1126,OG53051
1127,OG4707
1128,OG38905
1129,OG205656
1130,OG13233
1131,OG43288
1132,OG3508
1133,OG2092
1134,OG87822
1135,OG1868
1136,OG1937
1137,OG45236
1138,OG104075
1139,OG169160
1140,OG220737
1141,OG179443
1142,OG11580
1143,OG24341
1144,OG26219
1145,OG202283
1146,OG21872
1147,OG18096
1148,OG1762
1149,OG34178
1150,OG150869
1151,OG7924
1152,OG10864
1153,OG62499
1154,OG6684
1155,OG1218
1156,OG1151
1157,OG1062
1158,OG2714
1159,OG5072
1160,OG47880
1161,OG32598
1162,OG1346
1163,OG1294
1164,OG216629
1165,OG43351
1166,OG1204
1167,OG3626
1168,OG44496
1169,OG1807
1170,OG4648
1171,OG1733
1172,OG128574
1173,OG60898
1174,OG90970
1175,OG191073
1176,OG4288
1177,OG192915
1178,OG198693
1179,OG1519
1180,OG1883
1181,OG41380
1182,OG13315
1183,OG2325
1184,OG9374
1185,OG210615
1186,OG14677
1187,OG183682
1188,OG32386
1189,OG1142
1190,OG12202
1191,OG17703
1192,OG2188
1193,OG47315
1194,OG174760
1195,OG58690
1196,OG4116
1197,OG36041
1198,OG2807
1199,OG1310
1200,OG95285
1201,OG22269
1202,OG3069
1203,OG1497
1204,OG102367
1205,OG1969
1206,OG2960
1207,OG70497
1208,OG19307
1209,OG78279
1210,OG94005
1211,OG1194
1212,OG32266
1213,OG31175
1214,OG6960
1215,OG30366
1216,OG197471
1217,OG4427
1218,OG3480
1219,OG4865
1220,OG2855
1221,OG17623
1222,OG24561
1223,OG6233
1224,OG3774
1225,OG5723
1226,OG6635
1227,OG35398
1228,OG18222
1229,OG197345
1230,OG9625
1231,OG3021
1232,OG159160
1233,OG170659
1234,OG46782
1235,OG6688
1236,OG71283
1237,OG215559
1238,OG17420
1239,OG7228
1240,OG1070
1241,OG22215
1242,OG10057
1243,OG85601
1244,OG7639
1245,OG1734
1246,OG3947
1247,OG204147
1248,OG175499
1249,OG38649
1250,OG2205
1251,OG14537
1252,OG5294
1253,OG5680
1254,OG149429
1255,OG1158
1256,OG85823
1257,OG32819
1258,OG177541
1259,OG200522
1260,OG42595
1261,OG44977
1262,OG11951
1263,OG25588
1264,OG47828
1265,OG109762
1266,OG3994
1267,OG30130
1268,OG5530
1269,OG126719
1270,OG65402
1271,OG3875
1272,OG103245
1273,OG3991
1274,OG187474
1275,OG120376
1276,OG228909
1277,OG199834
1278,OG1761
1279,OG2854
1280,OG1240
1281,OG12195
1282,OG110886
1283,OG7827
1284,OG11566
1285,OG2443
1286,OG181432
1287,OG166990
1288,OG85389
1289,OG2522
1290,OG17281
1291,OG141448
1292,OG212593
1293,OG9377
1294,OG72505
1295,OG2210
1296,OG127242
1297,OG40466
1298,OG146304
1299,OG50813
1300,OG2476
1301,OG4366
1302,OG116501
1303,OG201358
1304,OG1188
1305,OG62627
1306,OG60354
1307,OG3935
1308,OG2406
1309,OG32313
1310,OG146651
1311,OG224468
1312,OG45261
1313,OG4959
1314,OG7777
1315,OG139505
1316,OG90456
1317,OG2582
1318,OG7204
1319,OG34975
1320,OG31927
1321,OG4358
1322,OG4618
1323,OG46704
1324,OG2474
1325,OG47160
1326,OG75040
1327,OG44056
1328,OG9924
1329,OG139274
1330,OG19087
1331,OG48275
1332,OG3707
1333,OG3931
1334,OG3625
1335,OG5540
1336,OG38864
1337,OG166111
1338,OG4676
1339,OG227401
1340,OG124952
1341,OG2101
1342,OG9375
1343,OG3420
1344,OG25236
1345,OG11806
1346,OG3101
1347,OG10645
1348,OG2748
1349,OG3458
1350,OG5226
1351,OG1072
1352,OG48114
1353,OG138320
1354,OG105322
1355,OG183194
1356,OG1647
1357,OG61068
1358,OG31074
1359,OG38826
1360,OG135442
1361,OG161383
1362,OG5218
1363,OG1162
1364,OG2271
1365,OG3909
1366,OG41401
1367,OG4120
1368,OG19213
1369,OG1812
1370,OG43215
1371,OG2285
1372,OG122142
1373,OG12541
1374,OG1637
1375,OG30265
1376,OG14644
1377,OG94839
1378,OG8906
1379,OG3992
1380,OG4333
1381,OG161799
1382,OG189574
1383,OG3479
1384,OG4489
1385,OG65398
1386,OG2159
1387,OG163484
1388,OG129134
1389,OG2371
1390,OG109264
1391,OG2291
1392,OG1796
1393,OG2335
1394,OG35660
1395,OG41217
1396,OG3062
1397,OG63321
1398,OG1792
1399,OG60482
1400,OG224572
1401,OG55155
1402,OG4312
1403,OG189759
1404,OG16552
1405,OG13566
1406,OG12608
1407,OG130022
1408,OG1899
1409,OG169350
1410,OG3043
1411,OG3313
1412,OG25605
1413,OG117771
1414,OG2729
1415,OG144392
1416,OG2383
1417,OG1108
1418,OG4573
1419,OG5644
1420,OG11961
1421,OG42464
1422,OG2112
1423,OG40362
1424,OG1315
1425,OG43459
1426,OG160289
1427,OG2244
1428,OG1924
1429,OG2546
1430,OG1472
1431,OG39184
1432,OG1157
1433,OG57121
1434,OG66561
1435,OG28503
1436,OG4476
1437,OG52448
1438,OG1634
1439,OG170134
1440,OG104011
1441,OG2868
1442,OG8351
1443,OG48881
1444,OG1776
1445,OG2839
1446,OG94487
1447,OG1582
1448,OG6506
1449,OG2049
1450,OG1489
1451,OG3279
1452,OG25582
1453,OG31463
1454,OG110117
1455,OG224949
1456,OG13704
1457,OG1949
1458,OG82293
1459,OG2811
1460,OG2570
1461,OG221033
1462,OG150232
1463,OG26309
1464,OG191868
1465,OG1030
1466,OG37686
1467,OG2455
1468,OG6363
1469,OG118971
1470,OG2095
1471,OG14327
1472,OG21955
1473,OG169389
1474,OG147884
1475,OG132516
1476,OG25927
1477,OG73919
1478,OG2069
1479,OG1279
1480,OG21211
1481,OG216886
1482,OG106253
1483,OG4317
1484,OG149779
1485,OG1073
1486,OG18990
1487,OG9753
1488,OG211011
1489,OG225164
1490,OG155114
1491,OG6636
1492,OG2230
1493,OG4149
1494,OG1446
1495,OG1712
1496,OG52932
1497,OG31111
1498,OG9506
1499,OG3624
1500,OG3877
1501,OG18026
1502,OG7800
1503,OG31778
1504,OG142193
1505,OG3449
1506,OG194713
1507,OG45910
1508,OG17564
1509,OG4890
1510,OG5134
1511,OG72581
1512,OG1354
1513,OG5901
1514,OG7536
1515,OG8013
1516,OG1587
1517,OG110130
1518,OG3439
1519,OG1407
1520,OG1110
1521,OG26261
1522,OG1131
1523,OG39513
1524,OG67676
1525,OG13898
1526,OG12192
1527,OG1388
1528,OG44637
1529,OG2647
1530,OG5525
1531,OG11850
1532,OG104270
1533,OG1474
1534,OG7317
1535,OG30262
1536,OG197687
1537,OG3884
1538,OG12205
1539,OG174863
1540,OG130144
1541,OG128969
1542,OG1646
1543,OG3763
1544,OG121218
1545,OG136514
1546,OG170446
1547,OG25869
1548,OG6551
1549,OG1345
1550,OG2906
1551,OG6350
1552,OG2427
1553,OG2551
1554,OG16390
1555,OG12980
1556,OG198552
1557,OG1913
1558,OG2350
1559,OG2430
1560,OG109082
1561,OG30219
1562,OG144927
1563,OG44927
1564,OG36512
1565,OG1610
1566,OG22705
1567,OG2008
1568,OG47190
1569,OG1208
1570,OG177628
1571,OG74638
1572,OG1210
1573,OG185900
1574,OG1377
1575,OG12175
1576,OG40935
1577,OG148385
1578,OG164895
1579,OG4311
1580,OG8672
1581,OG192056
1582,OG7559
1583,OG127341
1584,OG48210
1585,OG138631
1586,OG103782
1587,OG10227
1588,OG88149
1589,OG4680
1590,OG1083
1591,OG3767
1592,OG2654
1593,OG119157
1594,OG1798
1595,OG202131
1596,OG5256
1597,OG75456
1598,OG3668
1599,OG14093
1600,OG1200
1601,OG217681
1602,OG10862
1603,OG22664
1604,OG1672
1605,OG5583
1606,OG3445
1607,OG10268
1608,OG156591
1609,OG1788
1610,OG6207
1611,OG2353
1612,OG15742
1613,OG1723
1614,OG175395
1615,OG1280
1616,OG107438
1617,OG104098
1618,OG178804
1619,OG18721
1620,OG32767
1621,OG9571
1622,OG2090
1623,OG1524
1624,OG60130
1625,OG210393
1626,OG3350
1627,OG141965
1628,OG2014
1629,OG1265
1630,OG2330
1631,OG46880
1632,OG1281
1633,OG81453
1634,OG38782
1635,OG193309
1636,OG72108
1637,OG37233
1638,OG9611
1639,OG7637
1640,OG101924
1641,OG4586
1642,OG4231
1643,OG1715
1644,OG2539
1645,OG85399
1646,OG3131
1647,OG1658
1648,OG14385
1649,OG13982
1650,OG118552
1651,OG125771
1652,OG2363
1653,OG1624
1654,OG5031
1655,OG1975
1656,OG3862
1657,OG2419
1658,OG1881
1659,OG2085
1660,OG55203
1661,OG3760
1662,OG1941
1663,OG43109
1664,OG35381
1665,OG103474
1666,OG39045
1667,OG60926
1668,OG19077
1669,OG7302
1670,OG71105
1671,OG184111
1672,OG207331
1673,OG18998
1674,OG4957
1675,OG137132
1676,OG228116
1677,OG6113
1678,OG1632
1679,OG46325
1680,OG96235
1681,OG5563
1682,OG1555
1683,OG17190
1684,OG202470
1685,OG153310
1686,OG4848
1687,OG137140
1688,OG60953
1689,OG210286
1690,OG1331
1691,OG59027
1692,OG157692
1693,OG106656
1694,OG1889
1695,OG39855
1696,OG178939
1697,OG2851
1698,OG202032
1699,OG43240
1700,OG60779
1701,OG5806
1702,OG2645
1703,OG1299
1704,OG1621
1705,OG1487
1706,OG2601
1707,OG163088
1708,OG25677
1709,OG34880
1710,OG80851
1711,OG53680
1712,OG25884
1713,OG133359
1714,OG19616
1715,OG148965
1716,OG6848
1717,OG6465
1718,OG3074
1719,OG10958
1720,OG1046
1721,OG3720
1722,OG141544
1723,OG5404
1724,OG3273
1725,OG4609
1726,OG96829
1727,OG2529
1728,OG1480
1729,OG1387
1730,OG4372
1731,OG25727
1732,OG2679
1733,OG130005
1734,OG14345
1735,OG9892
1736,OG1581
1737,OG102857
1738,OG5768
1739,OG80620
1740,OG217439
1741,OG5047
1742,OG31323
1743,OG141174
1744,OG2777
1745,OG81006
1746,OG1172
1747,OG30600
1748,OG1810
1749,OG2984
1750,OG207270
1751,OG17198
1752,OG26983
1753,OG2788
1754,OG1193
1755,OG182335
1756,OG1041
1757,OG21992
1758,OG2151
1759,OG103206
1760,OG2951
1761,OG1029
1762,OG8521
1763,OG211351
1764,OG2290
1765,OG73038
1766,OG208903
1767,OG176775
1768,OG38762
1769,OG4218
1770,OG74419
1771,OG57456
1772,OG44666
1773,OG2280
1774,OG42365
1775,OG2740
1776,OG60909
1777,OG45187
1778,OG4954
1779,OG55190
1780,OG28565
1781,OG44850
1782,OG233286
1783,OG220873
1784,OG13128
1785,OG23001
1786,OG1571
1787,OG25622
1788,OG138990
1789,OG3116
1790,OG17263
1791,OG1636
1792,OG10629
1793,OG6235
1794,OG52209
1795,OG2918
1796,OG3140
1797,OG43082
1798,OG2948
1799,OG26206
1800,OG1292
1801,OG51067
1802,OG175630
1803,OG2116
1804,OG208732
1805,OG40304
1806,OG33421
1807,OG26336
1808,OG128754
1809,OG8973
1810,OG61006
1811,OG21410
1812,OG208128
1813,OG124919
1814,OG14775
1815,OG107153
1816,OG2161
1817,OG1615
1818,OG3961
1819,OG65554
1820,OG147346
1821,OG1756
1822,OG187751
1823,OG106993
1824,OG6283
1825,OG152070
1826,OG44387
1827,OG3010
1828,OG172245
1829,OG53692
1830,OG151782
1831,OG125807
1832,OG1545
1833,OG2852
1834,OG3783
1835,OG1551
1836,OG11587
1837,OG1977
1838,OG3413
1839,OG5472
1840,OG2015
1841,OG121717
1842,OG10241
1843,OG128596
1844,OG14413
1845,OG60928
1846,OG3655
1847,OG39769
1848,OG35356
1849,OG5573
1850,OG27455
1851,OG14694
1852,OG1953
1853,OG1793
1854,OG4150
1855,OG195680
1856,OG222406
1857,OG2224
1858,OG30251
1859,OG2637
1860,OG5009
1861,OG1432
1862,OG79733
1863,OG13078
1864,OG195925
1865,OG48268
1866,OG1069
1867,OG26749
1868,OG2450
1869,OG94290
1870,OG1259
1871,OG2513
1872,OG3247
1873,OG11316
